0.23088115224514152,0.20512301936821717,0.19478773554461784,0.1815455697485138,0.18766252309350973
0.11409994104437358,0.3389493838787308,0.1900423803219692,0.21696563054988519,0.13994266420504115
0.1303653437888605,0.2247591076503925,0.22324773291204686,0.24246498587103432,0.17916282977766584
0.14619385544276206,0.19550251125435467,0.21624093079315784,0.2521890394134435,0.18987366309628195
0.36894932658069673,0.08297240156707464,0.0873106837417102,0.07174991116971453,0.3890176769408038
0.097293641696188,0.19409732710859573,0.2240545948863171,0.32879952539488755,0.15575491091401167
0.36324343444604357,0.1461383501339419,0.11836205396625578,0.1275004031461101,0.24475575830764867
0.4150997015612385,0.1116665153698138,0.10556937935904129,0.097701094115237,0.2699633095946694
0.31852167921122737,0.0808423996570149,0.10074215892255144,0.09872026044825657,0.4011735017609497
0.2942601429376727,0.17126004554260385,0.13916623863097857,0.12143410963291755,0.2738794632558273
0.29353378364222815,0.16358922117230218,0.2131166646403476,0.13624540134124416,0.193514929203878
0.1879986062001009,0.14373469047111445,0.20054294176425674,0.18055735226190703,0.2871664093026209
0.1389893086008937,0.18484997399737038,0.3379589926809924,0.18674173161307045,0.15145999310767305
0.2548440247432025,0.1702994918089673,0.13139837988722028,0.14975484620876692,0.29370325735184305
0.162910919771464,0.2305972451071939,0.17089521136190391,0.28225081042848515,0.15334581333095307
0.42533907139342597,0.1062575176644656,0.1027919143763694,0.10221937817234535,0.2633921183933937
0.42806491831361726,0.09123604719399393,0.09676973929113737,0.08627029224530837,0.297659002955943
0.40196401771135093,0.10333610945629773,0.10503822739876013,0.09667179595090038,0.29298984948269075
0.3350157641686451,0.07556268893139825,0.09460223207697707,0.09052396764536655,0.40429534717761323
0.1249197378716688,0.320267795118981,0.2117267413435274,0.20897002656710018,0.1341156990987226
0.1913506474362824,0.20187516864911803,0.2501897623755881,0.19480361471387952,0.16178080682513193
0.34950242398519177,0.09226610367369494,0.1335945723167876,0.11484661541121235,0.3097902846131133
0.11519301739567336,0.2166357565493291,0.27196860128696976,0.24922867293215475,0.14697395183587317
0.320434826415806,0.10697125458314487,0.09619008098534035,0.09024033492354805,0.38616350309216074
0.30460458281888897,0.080564920464811,0.1024073105853794,0.09070142833739651,0.4217217577935241
0.1262693694981174,0.2503382078299828,0.26746595025359793,0.21828235437254243,0.13764411804575943
0.3552125413966648,0.18242541480412422,0.12121470269357212,0.12868471557670055,0.21246262552893827
0.09427713155229991,0.19704271872304516,0.23521386671987535,0.33163891555508607,0.1418273674496934
0.1901186372256557,0.1680418194847229,0.26047222964701183,0.17512693955375372,0.2062403740888559
0.11190344165949608,0.22968200935975203,0.2465959386533981,0.2547135360736728,0.15710507425368084
0.29045520905066574,0.1820115607334124,0.14454674880190507,0.1659506766181509,0.21703580479586584
0.4066000771384416,0.14920738172969983,0.12055543206517531,0.10554346543162038,0.21809364363506287
0.0829777252690186,0.5215567690059842,0.14716907569236684,0.15118596297892614,0.0971104670537041
0.3878492581728225,0.13472143709115833,0.13436173153905412,0.1272853744506621,0.21578219874630283
0.11143915578613843,0.17387753712563692,0.21964318663838522,0.3082673672796782,0.18677275317016134
0.11401719025084857,0.20340920173450605,0.2123887920951616,0.30439120584497587,0.16579361007450794
0.3797409557466607,0.12232963706932513,0.10244748680259229,0.09202712511324561,0.3034547952681762
0.10175762200220088,0.45679910551841957,0.16202117991431583,0.16315263920311465,0.11626945336194908
0.17110406062453792,0.2947420828643201,0.1623213959546429,0.19170391478965237,0.1801285457668467
0.12504032917190608,0.22726060935837059,0.1902787503095522,0.2980211437255005,0.15939916743467067
0.3857494130386074,0.1427963892097182,0.11948199626152461,0.11816357048570514,0.23380863100444463
0.19714143986699614,0.18409179678280918,0.28553466937117866,0.13415057403449338,0.19908151994452258
0.1263359012184722,0.27522279815441775,0.21860321030519225,0.241094839525749,0.13874325079616878
0.08658564014074442,0.22734109830836874,0.3012627402481935,0.26366187066418845,0.12114865063850502
0.21901093384642406,0.2692466007364486,0.11855578121901958,0.09750278679427515,0.2956838974038326
0.09930946945797853,0.20540024560152204,0.2705996870139535,0.2832723435202452,0.14141825440630085
